"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.0062,0.0,1.005286444,8.164154434E-7
0.00625,0.0,1.005286431,8.058588419E-7
0.0063,0.0,1.005286418,7.949569885E-7
0.00635,0.0,1.005286404,7.837236707E-7
0.0064,0.0,1.005286391,7.721731521E-7
0.00645,0.0,1.005286378,7.603199336E-7
0.0065,0.0,1.005286365,7.481789374E-7
0.00655,0.0,1.005286351,7.357652563E-7
0.0066,0.0,1.005286338,7.230943477E-7
0.00665,0.0,1.005286325,7.10181772E-7
0.0067,0.0,1.005286312,6.970433971E-7
0.00675,0.0,1.005286299,6.836951267E-7
0.0068,0.0,1.005286285,6.701531154E-7
0.00685,0.0,1.005286272,6.564334876E-7
0.0069,0.0,1.005286259,6.425525638E-7
0.00695,0.0,1.005286246,6.28526571E-7
0.007,0.0,1.005286232,6.143718796E-7
0.00705,0.0,1.005286219,6.001047061E-7
0.0071,0.0,1.005286206,5.857413617E-7
0.00715,0.0,1.005286193,5.712979477E-7
0.0072,0.0,1.005286179,5.567906145E-7
0.00725,0.0,1.005286166,5.422352513E-7
0.0073,0.0,1.005286153,5.276477561E-7
0.00735,0.0,1.00528614,5.130437189E-7
0.0074,0.0,1.005286127,4.984387034E-7
0.00745,0.0,1.005286113,4.838479236E-7
0.0075,0.0,1.0052861,4.692865372E-7
0.00755,0.0,1.005286087,4.547693162E-7
0.0076,0.0,1.005286074,4.403109513E-7
0.00765,0.0,1.00528606,4.259257173E-7
0.0077,0.0,1.005286047,4.116277869E-7
0.00775,0.0,1.005286034,3.974308923E-7
0.0078,0.0,1.005286021,3.833486482E-7
0.00785,0.0,1.005286008,3.693942088E-7
0.0079,0.0,1.005285994,3.555805994E-7
0.00795,0.0,1.005285981,3.419203695E-7
0.008,0.0,1.005285968,3.284259329E-7
0.00805,0.0,1.005285955,3.151092162E-7
0.0081,0.0,1.005285942,3.019820066E-7
0.00815,0.0,1.005285928,2.890555967E-7
0.0082,0.0,1.005285915,2.763411389E-7
0.00825,0.0,1.005285902,2.638492865E-7
0.0083,0.0,1.005285889,2.515905548E-7
0.00835,0.0,1.005285875,2.395749573E-7
0.0084,0.0,1.005285862,2.27812374E-7
0.00845,0.0,1.005285849,2.16312183E-7
0.0085,0.0,1.005285836,2.050836336E-7
0.00855,0.0,1.005285823,1.941354753E-7
0.0086,0.0,1.005285809,1.834763346E-7
0.00865,0.0,1.005285796,1.731143408E-7
0.0087,0.0,1.005285783,1.63057507E-7
0.00875,0.0,1.00528577,1.533133521E-7
0.0088,0.0,1.005285756,1.438892856E-7
0.00885,0.0,1.005285743,1.347922264E-7
0.0089,0.0,1.00528573,1.260289902E-7
0.00895,0.0,1.005285717,1.176059058E-7
0.009,0.0,1.005285704,1.095292048E-7
0.00905,0.0,1.00528569,1.018046351E-7
0.0091,0.0,1.005285677,9.443785256E-8
0.00915,0.0,1.005285664,8.743403234E-8
0.0092,0.0,1.005285651,8.079826168E-8
0.00925,0.0,1.005285638,7.453514973E-8
0.0093,0.0,1.005285624,6.864922084E-8
0.00935,0.0,1.005285611,6.314452297E-8
0.0094,0.0,1.005285598,5.802502172E-8
0.00945,0.0,1.005285585,5.329420735E-8
0.0095,0.0,1.005285571,4.895548878E-8
0.00955,0.0,1.005285558,4.501180018E-8
0.0096,0.0,1.005285545,4.146599448E-8
0.00965,0.0,1.005285532,3.832044981E-8
0.0097,0.0,1.005285519,3.557746209E-8
0.00975,0.0,1.005285505,3.323885184E-8
0.0098,0.0,1.005285492,3.130635553E-8
